transaction_id,timestamp,amount,merchant_category,card_present,hour_of_day,day_of_week,country_mismatch,previous_fraud_flag,is_fraud
TXN0001436,2024-04-14 13:16:08,14.32,retail,0,13,6,0,0,0
TXN0001437,2024-04-14 13:31:16,93.37,grocery,0,13,6,0,1,0
TXN0001438,2024-04-14 14:33:40,18.62,grocery,1,14,6,0,0,0
TXN0001439,2024-04-14 17:10:39,35.38,grocery,0,17,6,0,1,0
TXN0001440,2024-04-14 19:53:13,142.25,grocery,0,19,6,0,0,0
TXN0001441,2024-04-14 22:15:49,21.86,retail,1,22,6,0,0,0
TXN0001442,2024-04-15 01:07:28,14.47,grocery,1,1,0,0,0,0
TXN0001443,2024-04-15 01:36:31,181.58,entertainment,1,1,0,0,0,0
TXN0001444,2024-04-15 02:16:55,34.98,grocery,0,2,0,0,1,0
TXN0001445,2024-04-15 03:24:19,122.66,grocery,0,3,0,0,0,0
TXN0001446,2024-04-15 04:14:35,14.55,entertainment,0,4,0,0,0,1
TXN0001447,2024-04-15 04:52:45,179.11,restaurant,1,4,0,0,1,0
TXN0001448,2024-04-15 05:45:15,45.99,restaurant,1,5,0,0,0,0
TXN0001449,2024-04-15 06:19:48,55.8,fuel,1,6,0,0,0,0
TXN0001450,2024-04-15 09:43:39,38.78,fuel,1,9,0,0,0,0
TXN0001451,2024-04-15 10:50:15,18.06,online,1,10,0,0,0,0
TXN0001452,2024-04-15 12:22:19,33.05,grocery,1,12,0,0,0,0
TXN0001453,2024-04-15 14:26:39,19.47,retail,1,14,0,0,0,0
TXN0001454,2024-04-15 15:24:15,104.74,healthcare,1,15,0,0,0,0
TXN0001455,2024-04-15 16:01:59,25.95,fuel,0,16,0,0,0,0
TXN0001456,2024-04-15 16:44:52,5.5,grocery,1,16,0,1,0,0
TXN0001457,2024-04-15 17:14:12,4.41,restaurant,1,17,0,0,0,0
TXN0001458,2024-04-15 17:27:00,4.17,restaurant,1,17,0,0,0,0
TXN0001459,2024-04-15 18:29:19,69.52,grocery,0,18,0,0,0,0
TXN0001460,2024-04-15 18:56:48,8.32,travel,0,18,0,0,0,0
TXN0001461,2024-04-15 19:05:32,47.47,restaurant,1,19,0,0,0,0
TXN0001462,2024-04-15 19:08:12,39.01,restaurant,0,19,0,0,0,0
TXN0001463,2024-04-15 20:20:17,30.64,grocery,0,20,0,0,0,0
TXN0001464,2024-04-16 01:12:43,56.04,retail,0,1,1,1,0,0
TXN0001465,2024-04-16 02:34:13,40.04,grocery,1,2,1,1,0,0
TXN0001466,2024-04-16 04:26:24,1.28,retail,1,4,1,1,0,0
TXN0001467,2024-04-16 04:53:25,22.46,grocery,1,4,1,0,0,0
TXN0001468,2024-04-16 05:56:02,55.15,fuel,1,5,1,0,0,0
TXN0001469,2024-04-16 06:19:39,237.07,grocery,1,6,1,0,0,0
TXN0001470,2024-04-16 07:03:16,250.57,retail,1,7,1,0,0,0
TXN0001471,2024-04-16 08:02:45,6.45,grocery,1,8,1,0,0,0
TXN0001472,2024-04-16 09:26:35,21.77,grocery,1,9,1,0,0,0
TXN0001473,2024-04-16 14:26:23,5.06,grocery,1,14,1,0,0,0
TXN0001474,2024-04-16 16:38:56,205.17,grocery,1,16,1,0,0,0
TXN0001475,2024-04-16 20:44:34,111.66,grocery,1,20,1,0,0,0
TXN0001476,2024-04-16 22:35:05,50.44,retail,1,22,1,0,0,0
TXN0001477,2024-04-17 03:52:52,40.42,travel,0,3,2,0,0,0
TXN0001478,2024-04-17 04:22:42,173.6,grocery,1,4,2,0,0,0
TXN0001479,2024-04-17 08:39:51,141.68,retail,1,8,2,0,0,0
TXN0001480,2024-04-17 14:02:11,132.91,retail,1,14,2,0,0,0
TXN0001481,2024-04-17 14:03:19,57.28,grocery,1,14,2,0,0,0
TXN0001482,2024-04-17 14:13:11,21.78,restaurant,1,14,2,0,0,0
TXN0001483,2024-04-17 15:11:17,83.14,grocery,1,15,2,0,0,0
TXN0001484,2024-04-17 16:22:05,88.17,grocery,1,16,2,0,0,0
TXN0001485,2024-04-17 16:53:32,26.34,retail,0,16,2,0,0,0
TXN0001486,2024-04-17 19:20:42,21.73,healthcare,0,19,2,0,0,0
TXN0001487,2024-04-17 20:28:22,129.02,healthcare,1,20,2,0,0,0
TXN0001488,2024-04-17 23:58:29,243.94,healthcare,1,23,2,0,0,0
TXN0001489,2024-04-18 01:14:52,13.47,restaurant,0,1,3,0,0,0
TXN0001490,2024-04-18 02:12:42,24.14,grocery,1,2,3,0,0,0
TXN0001491,2024-04-18 03:35:05,50.46,restaurant,0,3,3,0,0,1
TXN0001492,2024-04-18 04:07:53,59.38,grocery,1,4,3,0,0,0
TXN0001493,2024-04-18 04:50:23,17.69,grocery,1,4,3,0,0,0
TXN0001494,2024-04-18 05:38:54,317.42,grocery,1,5,3,0,0,0
TXN0001495,2024-04-18 06:49:48,54.95,retail,0,6,3,0,0,0
TXN0001496,2024-04-18 08:34:04,62.66,restaurant,0,8,3,0,0,0
TXN0001497,2024-04-18 08:38:16,273.32,grocery,0,8,3,0,0,0
TXN0001498,2024-04-18 09:31:16,19.32,online,1,9,3,0,0,0
TXN0001499,2024-04-18 13:19:43,29.78,restaurant,0,13,3,0,0,0
TXN0001500,2024-04-18 16:31:42,7.36,online,1,16,3,0,0,0
TXN0001501,2024-04-18 17:58:04,26.93,grocery,1,17,3,0,0,0
TXN0001502,2024-04-19 00:21:38,5.55,retail,0,0,4,0,0,0
TXN0001503,2024-04-19 01:28:12,81.24,grocery,0,1,4,0,0,0
TXN0001504,2024-04-19 02:44:46,54.82,retail,1,2,4,0,0,0
TXN0001505,2024-04-19 04:20:10,23.75,grocery,1,4,4,0,0,0
TXN0001506,2024-04-19 06:32:01,29.36,grocery,1,6,4,0,0,0
TXN0001507,2024-04-19 06:35:51,82.58,retail,1,6,4,0,0,0
TXN0001508,2024-04-19 06:55:01,8.47,restaurant,1,6,4,0,0,0
TXN0001509,2024-04-19 09:20:01,42.31,grocery,0,9,4,0,0,0
TXN0001510,2024-04-19 11:56:12,76.66,fuel,1,11,4,0,0,0
TXN0001511,2024-04-19 13:45:49,3.9,grocery,0,13,4,0,0,0
TXN0001512,2024-04-19 14:22:55,75.33,retail,1,14,4,0,0,0
TXN0001513,2024-04-19 19:15:44,4.44,retail,1,19,4,0,0,0
TXN0001514,2024-04-19 20:18:37,28.76,restaurant,1,20,4,0,0,0
TXN0001515,2024-04-19 22:12:18,8.2,retail,1,22,4,1,0,0
TXN0001516,2024-04-19 23:33:58,184.47,grocery,1,23,4,0,0,0
TXN0001517,2024-04-19 23:45:41,8.26,online,1,23,4,0,0,0
TXN0001518,2024-04-20 00:16:10,4.57,grocery,0,0,5,0,0,0
TXN0001519,2024-04-20 01:08:31,38.86,grocery,1,1,5,0,0,0
TXN0001520,2024-04-20 01:14:45,20.16,restaurant,1,1,5,0,0,0
TXN0001521,2024-04-20 02:14:54,5.44,entertainment,0,2,5,0,0,0
TXN0001522,2024-04-20 02:27:58,62.24,online,1,2,5,0,0,0
TXN0001523,2024-04-20 03:27:36,3.03,fuel,0,3,5,0,0,0
TXN0001524,2024-04-20 03:52:46,9.55,travel,0,3,5,0,0,0
TXN0001525,2024-04-20 04:53:02,16.61,travel,0,4,5,0,0,0
TXN0001526,2024-04-20 06:08:48,86.72,retail,1,6,5,0,0,0
TXN0001527,2024-04-20 07:05:27,156.74,entertainment,0,7,5,0,0,0
TXN0001528,2024-04-20 09:43:38,124.38,retail,1,9,5,0,0,0
TXN0001529,2024-04-20 13:24:27,27.55,restaurant,1,13,5,0,0,0
TXN0001530,2024-04-20 13:58:12,1.8,travel,0,13,5,0,0,0
TXN0001531,2024-04-20 16:03:00,52.93,retail,1,16,5,0,0,0
TXN0001532,2024-04-20 17:09:48,193.39,grocery,0,17,5,0,0,0
TXN0001533,2024-04-20 18:21:10,145.55,restaurant,1,18,5,0,0,0
TXN0001534,2024-04-20 19:44:29,57.72,restaurant,1,19,5,1,1,0
TXN0001535,2024-04-20 21:15:30,7.95,online,1,21,5,0,0,0
TXN0001536,2024-04-20 22:36:10,17.63,restaurant,0,22,5,0,0,0
TXN0001537,2024-04-21 03:07:36,337.17,online,1,3,6,0,0,0
TXN0001538,2024-04-21 05:12:44,6.05,retail,0,5,6,0,0,0
TXN0001539,2024-04-21 07:37:47,8.35,online,1,7,6,0,0,0
TXN0001540,2024-04-21 08:05:10,102.62,grocery,0,8,6,0,0,0
TXN0001541,2024-04-21 11:08:37,19.74,fuel,1,11,6,0,0,0
TXN0001542,2024-04-21 12:00:36,8.02,retail,0,12,6,0,0,0
TXN0001543,2024-04-21 13:47:43,207.18,restaurant,1,13,6,0,0,0
TXN0001544,2024-04-21 14:48:36,57.59,grocery,1,14,6,0,0,0
TXN0001545,2024-04-21 16:10:48,20.94,restaurant,0,16,6,0,1,0
TXN0001546,2024-04-21 16:38:55,8.37,restaurant,1,16,6,0,0,0
TXN0001547,2024-04-21 17:43:12,386.41,online,1,17,6,1,0,0
TXN0001548,2024-04-21 17:43:30,32.16,fuel,0,17,6,0,0,0
TXN0001549,2024-04-21 19:34:40,177.11,travel,0,19,6,0,0,0
TXN0001550,2024-04-22 01:31:39,96.77,retail,0,1,0,0,0,0
TXN0001551,2024-04-22 05:59:23,17.72,retail,0,5,0,0,0,0
TXN0001552,2024-04-22 06:00:26,17.89,online,0,6,0,0,0,0
TXN0001553,2024-04-22 06:49:31,187.84,online,1,6,0,0,0,0
TXN0001554,2024-04-22 07:08:58,191.53,restaurant,1,7,0,0,0,0
TXN0001555,2024-04-22 07:33:53,3.48,fuel,0,7,0,0,0,0
TXN0001556,2024-04-22 07:40:25,64.05,restaurant,0,7,0,0,0,0
TXN0001557,2024-04-22 08:17:19,28.63,online,1,8,0,0,0,0
TXN0001558,2024-04-22 08:54:14,9.58,fuel,1,8,0,0,0,0
TXN0001559,2024-04-22 10:38:35,45.34,travel,1,10,0,0,1,0
TXN0001560,2024-04-22 12:59:55,6.56,grocery,0,12,0,0,0,0
TXN0001561,2024-04-22 14:06:22,18.92,retail,1,14,0,0,0,0
TXN0001562,2024-04-22 15:55:28,12.7,grocery,0,15,0,0,0,1
TXN0001563,2024-04-22 16:01:19,18.18,online,0,16,0,0,0,0
TXN0001564,2024-04-22 20:16:52,30.39,restaurant,1,20,0,0,0,0
TXN0001565,2024-04-22 22:32:15,9.79,travel,1,22,0,0,0,0
TXN0001566,2024-04-23 03:12:34,218.72,fuel,1,3,1,0,0,0
TXN0001567,2024-04-23 04:39:51,59.86,grocery,1,4,1,0,0,0
TXN0001568,2024-04-23 06:26:07,285.28,restaurant,1,6,1,0,0,0
TXN0001569,2024-04-23 06:31:54,27.33,travel,1,6,1,0,0,0
TXN0001570,2024-04-23 07:32:49,17.14,restaurant,0,7,1,0,0,0
TXN0001571,2024-04-23 09:19:50,273.17,grocery,1,9,1,0,1,0
TXN0001572,2024-04-23 12:00:10,16.55,grocery,1,12,1,0,0,0
TXN0001573,2024-04-23 12:01:22,26.74,restaurant,1,12,1,0,1,0
TXN0001574,2024-04-23 22:59:49,78.58,travel,0,22,1,0,0,0
TXN0001575,2024-04-24 00:19:54,7.5,retail,1,0,2,0,0,0
TXN0001576,2024-04-24 02:06:45,77.75,grocery,1,2,2,0,0,0
TXN0001577,2024-04-24 02:11:56,66.69,retail,0,2,2,0,0,0
TXN0001578,2024-04-24 03:08:24,151.9,restaurant,1,3,2,0,0,0
TXN0001579,2024-04-24 06:01:46,96.36,restaurant,1,6,2,1,0,0
TXN0001580,2024-04-24 06:58:52,157.59,online,1,6,2,0,0,0
TXN0001581,2024-04-24 12:20:27,29.01,restaurant,0,12,2,0,0,0
TXN0001582,2024-04-24 13:17:51,11.76,retail,0,13,2,0,0,0
TXN0001583,2024-04-24 13:42:21,416.54,fuel,1,13,2,1,0,0
TXN0001584,2024-04-24 17:41:16,5.3,retail,0,17,2,0,0,0
TXN0001585,2024-04-24 18:29:39,5.98,retail,0,18,2,0,0,0
TXN0001586,2024-04-24 18:35:17,65.25,grocery,0,18,2,0,0,0
TXN0001587,2024-04-24 18:48:24,232.75,grocery,0,18,2,1,0,0
TXN0001588,2024-04-24 19:44:04,41.57,grocery,0,19,2,0,0,0
TXN0001589,2024-04-24 20:55:29,109.86,online,1,20,2,0,0,0
TXN0001590,2024-04-24 21:12:23,3.02,online,1,21,2,0,0,0
TXN0001591,2024-04-25 01:19:39,18.18,grocery,0,1,3,0,0,0
TXN0001592,2024-04-25 02:48:50,3.49,grocery,1,2,3,0,0,0
TXN0001593,2024-04-25 05:27:48,84.48,restaurant,1,5,3,0,0,0
TXN0001594,2024-04-25 07:32:18,5.17,retail,0,7,3,0,0,1
TXN0001595,2024-04-25 08:32:45,7.15,retail,0,8,3,0,0,0
TXN0001596,2024-04-25 10:02:09,61.36,travel,0,10,3,0,0,0
TXN0001597,2024-04-25 11:19:34,118.41,entertainment,0,11,3,0,0,0
TXN0001598,2024-04-25 12:15:39,27.36,restaurant,1,12,3,0,1,0
TXN0001599,2024-04-25 12:50:08,65.64,travel,0,12,3,0,0,0
TXN0001600,2024-04-25 17:16:42,63.14,retail,0,17,3,0,0,0
TXN0001601,2024-04-25 18:08:12,25.57,restaurant,1,18,3,0,0,0
TXN0001602,2024-04-25 18:15:42,8.9,entertainment,1,18,3,1,0,0
TXN0001603,2024-04-25 21:12:42,65.23,grocery,0,21,3,0,0,0
TXN0001604,2024-04-25 22:29:17,69.11,online,1,22,3,0,0,0
TXN0001605,2024-04-26 01:36:07,96.82,online,1,1,4,1,0,0
TXN0001606,2024-04-26 04:32:20,48.16,fuel,1,4,4,0,0,0
TXN0001607,2024-04-26 05:10:34,8.15,retail,1,5,4,0,0,0
TXN0001608,2024-04-26 08:01:16,75.82,restaurant,1,8,4,0,0,0
TXN0001609,2024-04-26 09:59:40,33.06,online,0,9,4,0,0,0
TXN0001610,2024-04-26 10:34:47,18.55,online,0,10,4,0,0,0
TXN0001611,2024-04-26 11:36:02,23.25,retail,0,11,4,1,0,0
TXN0001612,2024-04-26 11:48:39,14.46,online,1,11,4,0,0,0
TXN0001613,2024-04-26 14:22:42,96.22,restaurant,1,14,4,0,0,0
TXN0001614,2024-04-26 20:36:36,6.04,retail,1,20,4,0,0,1
TXN0001615,2024-04-26 21:08:10,10.05,entertainment,0,21,4,0,0,0
TXN0001616,2024-04-26 22:40:46,22.32,restaurant,0,22,4,0,0,0
TXN0001617,2024-04-26 22:51:17,229.64,retail,1,22,4,0,0,0
TXN0001618,2024-04-26 23:14:32,117.35,fuel,0,23,4,0,0,0
TXN0001619,2024-04-26 23:30:09,4.62,online,1,23,4,0,0,0
TXN0001620,2024-04-27 01:09:06,167.61,entertainment,1,1,5,0,0,0
TXN0001621,2024-04-27 01:17:58,167.22,restaurant,0,1,5,0,0,0
TXN0001622,2024-04-27 01:28:05,8.09,healthcare,1,1,5,0,0,0
TXN0001623,2024-04-27 01:37:51,1.61,grocery,0,1,5,0,0,0
TXN0001624,2024-04-27 02:38:47,30.37,retail,1,2,5,0,0,0
TXN0001625,2024-04-27 04:42:36,127.35,retail,0,4,5,0,0,0
TXN0001626,2024-04-27 05:50:59,223.52,online,1,5,5,0,0,0
TXN0001627,2024-04-27 08:37:44,11.65,entertainment,1,8,5,1,0,0
TXN0001628,2024-04-27 08:44:24,271.07,online,1,8,5,0,0,0
TXN0001629,2024-04-27 14:36:33,2.29,retail,0,14,5,0,0,0
TXN0001630,2024-04-27 16:31:59,21.29,restaurant,1,16,5,0,0,0
TXN0001631,2024-04-27 16:46:43,20.07,retail,1,16,5,0,0,0
TXN0001632,2024-04-27 17:00:58,132.0,retail,1,17,5,0,0,0
TXN0001633,2024-04-27 17:01:58,157.27,grocery,1,17,5,0,0,0
TXN0001634,2024-04-27 22:12:38,104.07,retail,1,22,5,0,0,0
TXN0001635,2024-04-27 23:48:32,6.55,online,0,23,5,0,0,0
TXN0001636,2024-04-28 03:49:14,93.24,travel,1,3,6,0,0,0
TXN0001637,2024-04-28 04:01:01,61.0,online,1,4,6,0,0,0
TXN0001638,2024-04-28 05:22:30,4.46,restaurant,1,5,6,0,0,0
TXN0001639,2024-04-28 05:41:06,2.77,retail,1,5,6,0,0,0
TXN0001640,2024-04-28 11:41:28,115.08,grocery,1,11,6,0,0,0
TXN0001641,2024-04-28 11:52:42,26.68,restaurant,1,11,6,0,0,0
TXN0001642,2024-04-28 13:40:01,7.08,retail,1,13,6,0,0,0
TXN0001643,2024-04-28 13:56:19,25.8,restaurant,0,13,6,0,0,0
TXN0001644,2024-04-28 17:16:51,51.26,grocery,1,17,6,0,0,0
TXN0001645,2024-04-28 18:00:08,29.98,travel,0,18,6,0,0,0
TXN0001646,2024-04-28 18:26:56,5.14,retail,1,18,6,0,0,0
TXN0001647,2024-04-28 20:07:23,318.2,restaurant,0,20,6,0,0,0
TXN0001648,2024-04-28 22:13:48,110.51,grocery,0,22,6,0,0,0
TXN0001649,2024-04-28 22:49:37,22.14,retail,1,22,6,0,0,0
TXN0001650,2024-04-29 00:02:47,23.24,retail,1,0,0,0,0,0
TXN0001651,2024-04-29 01:38:54,50.98,retail,1,1,0,1,0,0
TXN0001652,2024-04-29 01:50:52,8.54,retail,0,1,0,0,0,0
TXN0001653,2024-04-29 04:33:01,48.77,grocery,1,4,0,0,0,0
TXN0001654,2024-04-29 07:37:46,6.71,entertainment,1,7,0,0,0,0
TXN0001655,2024-04-29 08:13:47,30.43,grocery,1,8,0,0,0,0
TXN0001656,2024-04-29 11:04:25,8.15,retail,1,11,0,0,0,0
TXN0001657,2024-04-29 12:24:09,8.66,grocery,0,12,0,0,1,0
TXN0001658,2024-04-29 12:51:40,238.62,retail,1,12,0,1,0,0
TXN0001659,2024-04-29 15:35:44,35.55,restaurant,0,15,0,1,0,0
TXN0001660,2024-04-29 16:36:47,42.47,entertainment,0,16,0,0,0,1
TXN0001661,2024-04-29 17:49:45,2.96,restaurant,1,17,0,0,0,0
TXN0001662,2024-04-29 18:21:40,16.18,travel,1,18,0,0,0,0
TXN0001663,2024-04-29 20:26:38,57.6,grocery,0,20,0,0,1,0
TXN0001664,2024-04-29 20:49:13,41.8,grocery,0,20,0,0,0,0
TXN0001665,2024-04-29 22:28:19,2.5,restaurant,0,22,0,0,0,0
TXN0001666,2024-04-29 23:25:09,42.46,retail,0,23,0,0,0,0
TXN0001667,2024-04-30 03:44:53,51.41,retail,1,3,1,0,0,0
TXN0001668,2024-04-30 04:20:20,154.55,fuel,0,4,1,0,0,0
TXN0001669,2024-04-30 08:54:25,15.09,travel,0,8,1,0,1,0
TXN0001670,2024-04-30 08:55:11,2.25,healthcare,1,8,1,0,0,0
TXN0001671,2024-04-30 09:35:03,10.01,restaurant,1,9,1,0,1,0
TXN0001672,2024-04-30 12:31:11,8.88,online,1,12,1,0,0,0
TXN0001673,2024-04-30 12:33:48,80.16,retail,1,12,1,0,0,0
TXN0001674,2024-04-30 14:07:52,1.27,retail,1,14,1,0,0,0
TXN0001675,2024-04-30 14:37:14,19.34,healthcare,0,14,1,0,0,0
TXN0001676,2024-04-30 16:33:44,183.27,travel,0,16,1,0,0,0
TXN0001677,2024-04-30 16:43:49,33.4,entertainment,1,16,1,0,0,0
TXN0001678,2024-04-30 17:04:21,97.08,online,1,17,1,0,0,0
TXN0001679,2024-04-30 17:14:42,4.62,grocery,1,17,1,0,0,0
TXN0001680,2024-04-30 19:34:33,4.84,travel,1,19,1,0,0,0
TXN0001681,2024-04-30 20:29:51,185.8,retail,1,20,1,0,0,0
TXN0001682,2024-04-30 23:11:25,37.39,fuel,1,23,1,0,0,0
TXN0001683,2024-05-01 00:32:39,37.48,online,0,0,2,0,0,0
TXN0001684,2024-05-01 05:44:53,8.66,grocery,1,5,2,0,0,0
TXN0001685,2024-05-01 06:35:37,37.37,grocery,1,6,2,0,0,0
TXN0001686,2024-05-01 13:51:15,8.37,grocery,0,13,2,0,0,0
TXN0001687,2024-05-01 13:54:17,137.59,retail,1,13,2,0,0,0
TXN0001688,2024-05-01 16:10:03,874.28,grocery,0,16,2,0,0,0
TXN0001689,2024-05-01 17:00:29,59.19,online,1,17,2,0,0,0
TXN0001690,2024-05-01 17:53:50,15.46,retail,1,17,2,0,0,0
TXN0001691,2024-05-01 18:35:04,1.58,online,1,18,2,0,0,0
TXN0001692,2024-05-01 18:40:00,4.39,restaurant,1,18,2,0,0,0
TXN0001693,2024-05-01 22:48:52,213.97,retail,0,22,2,0,0,0
TXN0001694,2024-05-01 22:58:44,9.63,grocery,0,22,2,0,0,0
TXN0001695,2024-05-01 23:58:44,21.22,entertainment,1,23,2,0,0,0
TXN0001696,2024-05-02 00:23:34,72.7,grocery,1,0,3,1,0,0
TXN0001697,2024-05-02 05:32:14,196.12,grocery,0,5,3,1,0,0
TXN0001698,2024-05-02 07:00:38,26.06,grocery,1,7,3,0,0,0
TXN0001699,2024-05-02 10:55:10,20.38,online,1,10,3,0,0,0
TXN0001700,2024-05-02 11:37:24,36.09,grocery,0,11,3,0,0,0
TXN0001701,2024-05-02 11:42:46,15.59,retail,1,11,3,0,0,0
TXN0001702,2024-05-02 12:05:11,16.63,online,1,12,3,0,0,0
TXN0001703,2024-05-02 13:38:15,54.29,online,1,13,3,0,0,0
TXN0001704,2024-05-02 16:29:54,41.36,grocery,1,16,3,0,1,0
TXN0001705,2024-05-02 17:51:49,427.49,grocery,0,17,3,0,0,0
TXN0001706,2024-05-02 22:51:47,56.07,retail,1,22,3,0,0,0
TXN0001707,2024-05-02 23:32:58,131.81,grocery,0,23,3,0,0,1
TXN0001708,2024-05-02 23:42:24,9.16,travel,1,23,3,0,0,0
TXN0001709,2024-05-03 01:19:17,62.19,restaurant,1,1,4,0,0,0
TXN0001710,2024-05-03 02:17:19,13.91,retail,0,2,4,0,0,0
TXN0001711,2024-05-03 07:23:42,53.23,grocery,1,7,4,0,0,0
TXN0001712,2024-05-03 09:12:31,75.66,retail,1,9,4,0,0,0
TXN0001713,2024-05-03 09:38:40,35.16,grocery,1,9,4,0,0,0
TXN0001714,2024-05-03 10:57:18,595.14,travel,0,10,4,0,0,1
TXN0001715,2024-05-03 11:33:23,183.75,grocery,0,11,4,0,0,0
TXN0001716,2024-05-03 12:11:33,136.01,healthcare,1,12,4,0,0,0
TXN0001717,2024-05-03 12:52:43,82.86,travel,1,12,4,1,0,1
TXN0001718,2024-05-03 14:03:39,274.8,grocery,1,14,4,0,0,0
TXN0001719,2024-05-03 16:22:31,5.9,grocery,1,16,4,0,0,0
TXN0001720,2024-05-03 17:08:51,171.46,restaurant,1,17,4,0,0,0
TXN0001721,2024-05-03 17:42:28,10.08,grocery,0,17,4,0,0,0
TXN0001722,2024-05-03 17:46:44,16.82,grocery,1,17,4,1,0,0
TXN0001723,2024-05-03 17:50:49,64.95,entertainment,1,17,4,0,0,0
TXN0001724,2024-05-03 19:30:07,145.45,retail,1,19,4,0,1,0
TXN0001725,2024-05-03 20:27:43,8.3,grocery,1,20,4,0,0,0
TXN0001726,2024-05-03 21:49:30,17.9,retail,1,21,4,0,0,0
TXN0001727,2024-05-03 23:08:32,37.23,restaurant,1,23,4,0,0,0
TXN0001728,2024-05-04 00:05:12,26.48,healthcare,1,0,5,0,0,0
TXN0001729,2024-05-04 02:51:40,92.28,grocery,1,2,5,0,0,0
TXN0001730,2024-05-04 05:51:05,2044.92,online,0,5,5,1,0,0
TXN0001731,2024-05-04 07:34:31,54.77,online,1,7,5,0,0,0
TXN0001732,2024-05-04 10:11:40,13.71,grocery,1,10,5,0,0,0
TXN0001733,2024-05-04 14:33:02,6.99,grocery,1,14,5,0,0,0
TXN0001734,2024-05-04 15:52:30,22.41,restaurant,1,15,5,0,0,0
TXN0001735,2024-05-04 17:10:39,10.72,entertainment,1,17,5,0,0,0
TXN0001736,2024-05-04 19:16:47,58.04,retail,1,19,5,0,1,0
TXN0001737,2024-05-04 21:42:48,56.96,travel,1,21,5,0,0,0
TXN0001738,2024-05-04 21:50:21,19.0,online,1,21,5,0,0,0
TXN0001739,2024-05-04 22:10:41,358.51,online,1,22,5,0,0,0
TXN0001740,2024-05-04 23:05:41,13.7,retail,0,23,5,0,0,0
TXN0001741,2024-05-04 23:27:22,28.69,retail,0,23,5,0,0,0
TXN0001742,2024-05-05 01:05:42,71.31,online,0,1,6,0,0,0
TXN0001743,2024-05-05 01:31:17,96.59,restaurant,1,1,6,0,0,0
TXN0001744,2024-05-05 01:36:59,153.41,online,0,1,6,0,0,0
TXN0001745,2024-05-05 02:04:09,55.38,grocery,1,2,6,0,0,0
TXN0001746,2024-05-05 02:10:17,116.87,grocery,1,2,6,0,0,0
TXN0001747,2024-05-05 06:49:40,14.91,online,0,6,6,1,1,0
TXN0001748,2024-05-05 07:14:31,99.65,restaurant,0,7,6,0,0,0
TXN0001749,2024-05-05 07:47:45,98.07,grocery,1,7,6,0,0,0
TXN0001750,2024-05-05 09:04:26,203.46,grocery,0,9,6,0,0,0
TXN0001751,2024-05-05 11:49:26,4.47,retail,1,11,6,0,0,0
TXN0001752,2024-05-05 11:50:35,11.15,online,1,11,6,0,0,0
TXN0001753,2024-05-05 13:17:52,88.92,grocery,1,13,6,0,0,0
TXN0001754,2024-05-05 14:01:20,1.37,grocery,1,14,6,1,0,0
TXN0001755,2024-05-05 14:40:33,59.76,retail,0,14,6,0,0,0
TXN0001756,2024-05-05 16:21:59,118.13,fuel,1,16,6,0,0,0
TXN0001757,2024-05-05 19:03:14,16.58,restaurant,1,19,6,0,0,0
TXN0001758,2024-05-05 20:43:18,19.76,fuel,0,20,6,0,0,0
TXN0001759,2024-05-06 00:38:44,9.13,entertainment,0,0,0,0,0,0
TXN0001760,2024-05-06 01:33:30,17.71,restaurant,0,1,0,0,0,0
TXN0001761,2024-05-06 04:36:06,18.34,online,0,4,0,0,1,0
TXN0001762,2024-05-06 07:31:08,14.59,travel,0,7,0,0,0,0
TXN0001763,2024-05-06 11:09:10,13.66,retail,1,11,0,0,0,0
TXN0001764,2024-05-06 11:16:38,23.92,restaurant,1,11,0,1,0,0
TXN0001765,2024-05-06 13:09:28,23.58,online,0,13,0,0,0,0
TXN0001766,2024-05-06 14:34:46,313.86,online,1,14,0,0,0,0
TXN0001767,2024-05-06 15:51:22,20.63,online,1,15,0,0,0,0
TXN0001768,2024-05-06 20:05:34,50.05,healthcare,1,20,0,0,0,0
TXN0001769,2024-05-06 21:37:15,16.57,retail,1,21,0,0,0,0
TXN0001770,2024-05-06 21:38:22,16.32,online,1,21,0,1,0,0
TXN0001771,2024-05-06 23:36:38,4.28,entertainment,0,23,0,0,0,0
TXN0001772,2024-05-07 00:42:50,5.02,grocery,1,0,1,0,0,0
TXN0001773,2024-05-07 00:45:18,7.78,grocery,1,0,1,0,0,0
TXN0001774,2024-05-07 01:16:24,41.28,restaurant,1,1,1,0,0,0
TXN0001775,2024-05-07 02:53:48,120.47,online,0,2,1,0,0,0
TXN0001776,2024-05-07 04:40:02,3.88,restaurant,1,4,1,0,0,0
TXN0001777,2024-05-07 05:06:03,17.13,travel,1,5,1,0,0,0
TXN0001778,2024-05-07 08:01:09,6.42,grocery,1,8,1,0,0,0
TXN0001779,2024-05-07 14:10:38,24.12,restaurant,1,14,1,0,0,0
TXN0001780,2024-05-07 15:09:48,120.41,retail,1,15,1,0,0,0
TXN0001781,2024-05-07 16:10:40,19.37,grocery,1,16,1,0,0,0
TXN0001782,2024-05-07 16:36:06,31.28,entertainment,1,16,1,0,0,0
TXN0001783,2024-05-07 21:43:14,189.86,grocery,0,21,1,0,0,0
TXN0001784,2024-05-08 01:36:24,57.37,entertainment,1,1,2,0,0,0
TXN0001785,2024-05-08 01:36:35,13.3,grocery,1,1,2,0,0,0
TXN0001786,2024-05-08 04:30:21,40.07,healthcare,0,4,2,0,1,0
